Entity,Year,Unsafe_water_source,Unsafe_sanitation,No_access_to_handwashing_facility,Household_air_pollution_from_solid_fuels,Discontinued_breastfeeding,Child_wasting,Child_stunting,Low_birth_weight_for_gestation,Secondhand_smoke,Alcohol_use,Drug_use,Diet_low_in_fruits,Diet_low_in_vegetables,Unsafe_sex,Low_physical_activity,High_fasting_plasma_glucose,High_body-mass_index,High_systolic_blood_pressure,Smoking,Iron_deficiency,Vitamin_A_deficiency,Low_bone_mineral_density,Air_pollution,Outdoor_air_pollution,Diet_high_in_sodium,Diet_low_in_whole_grains,Diet_low_in_nuts_and_seeds
Netherlands,2012,8.706514023,6.163270227,44.7690858,34.62444096,0.314174221,113.2486941,0.447661303,227.4541611,1776.256378,4953.853655,661.7588528,3088.906933,2927.380407,448.6625413,2742.421878,19794.15623,10729.23089,21720.94641,29545.47273,1.981656745,1.366848857,1445.096957,6837.626932,6939.49,3124.039455,4935.008075,3031.333581
Netherlands,2013,8.198754253,5.69867867,42.66061066,33.30406162,0.297354586,102.5856908,0.40729664,225.7792535,1737.535987,5100.296629,677.972512,3068.000218,2881.706209,441.7762383,2718.560836,19803.4155,10796.23553,21698.27231,29346.30932,1.815774381,1.248880258,1512.779499,6567.035418,6667.02,3107.261504,4874.616429,2966.437269
Netherlands,2014,8.000233893,5.471053628,41.21714418,30.57099459,0.28722123,92.30851958,0.379469321,221.8278761,1685.443035,5165.047901,687.1620049,3005.265246,2825.241656,439.8700471,2686.836366,19688.30466,10800.18135,21554.80224,28863.65395,1.745620997,1.17009853,1569.201686,6392.486432,6492.76,3054.938282,4792.477367,2895.209704
Netherlands,2015,8.046950967,5.434583887,42.0920297,30.84688201,0.276024924,86.11147753,0.352909857,209.1703278,1720.494267,5450.499737,728.6357662,3078.995515,2895.506619,450.5403824,2772.750084,20328.31099,11191.99763,22278.70149,29630.24043,1.752898245,1.084209311,1678.693079,6627.704352,6735.48,3112.173429,4929.612826,2960.655074
Netherlands,2016,8.219005097,5.492205592,42.80520495,31.12492785,0.295712989,83.36223826,0.36508033,215.2842683,1748.080274,5709.081142,766.9629035,3142.999671,2963.176554,469.1316735,2859.172767,20924.29798,11569.8727,22919.17426,30260.96156,1.953851872,1.117318675,1773.416321,6541.384326,6647.75,3204.59946,5062.594164,3023.695095
Netherlands,2017,8.141680716,5.381881905,44.18826494,30.81921894,0.283841807,91.83605338,0.352721628,209.7482536,1783.052935,5852.285326,777.229903,3186.386343,3033.567657,462.0344666,2933.376763,21353.55925,11861.4315,23499.83585,30790.92606,1.928514934,1.048549532,1753.439058,6713.653507,6824.72,3285.571704,5199.904768,3094.032935
Norway,1990,2.719152175,2.315539734,16.54813806,123.3564656,0.03745838,8.435454183,0.377144927,108.6788138,963.3231885,-720.2048476,177.8586863,1810.486482,2435.465725,193.6307636,2032.949198,7762.688536,3683.022128,12599.99336,8806.148086,0.817692987,0.664600687,419.3226723,1952.856884,1839.37,1649.969057,3564.959141,2695.743344
Norway,1991,2.530769808,2.068267465,16.39042251,116.3000793,0.031491617,7.812821683,0.335708237,101.6140793,928.1139654,-718.8884701,193.4249107,1771.255467,2377.312187,198.5164815,2001.909863,7714.445233,3628.943508,12388.7317,8650.384708,1.131174132,0.586557441,394.6999265,1929.710766,1823.72,1619.041708,3485.661428,2633.358763
Norway,1992,2.525909932,2.082282958,16.57783651,109.9834579,0.029931725,7.178149142,0.297489622,93.62283636,908.2617691,-699.7597642,212.3368898,1757.835807,2352.665099,209.6826719,2000.15271,7770.565713,3628.670108,12359.28599,8632.687328,0.98731966,0.525924401,397.5224763,1934.14294,1835.2,1614.786684,3457.309113,2607.26839
Norway,1993,2.541688414,2.124705337,16.76513431,102.9184007,0.028081097,6.524103027,0.260365142,85.47172515,876.4608814,-673.7800102,223.4282123,1717.997843,2293.781752,213.6068322,1972.035903,7728.566849,3578.301937,12165.30229,8519.230587,0.705293858,0.46638001,403.9639153,1910.407819,1819.21,1591.44678,3377.324697,2544.062874
Norway,1994,2.599648666,2.218554347,16.13139575,94.31384562,0.028600987,6.15592022,0.237196834,80.70635194,833.3383254,-615.9585883,241.8609442,1656.575257,2208.41179,206.3540543,1914.710778,7568.802826,3501.061907,11805.30395,8326.885531,0.30643072,0.433768342,402.1624973,1851.887798,1769.67,1547.630216,3258.389109,2454.187864
Norway,1995,2.704703181,2.365374449,15.77935529,87.29263159,0.028205807,5.75244301,0.194227643,71.41721982,806.6289884,-565.750011,270.0258849,1616.306275,2156.856528,202.9237723,1885.657177,7517.841458,3463.776286,11611.90104,8286.39934,0.781877803,0.369604006,407.5753668,1824.666132,1750.25,1537.235569,3189.777182,2405.539537
Norway,1996,2.840490278,2.540556417,14.8285467,81.26594905,0.030920841,5.67749033,0.180600264,68.39838359,760.7450042,-512.3823727,302.431519,1549.118729,2073.634992,208.2243144,1840.031163,7380.828377,3377.949166,11307.31731,8093.39479,0.386857812,0.357356003,448.4990447,1782.016751,1714.45,1498.461197,3077.396192,2311.398951
Norway,1997,2.82415163,2.580477682,14.49704721,76.40917985,0.031550781,5.978131448,0.174517889,65.87963952,731.8220963,-475.060965,331.2695323,1492.043344,2013.62947,183.1006653,1815.2753,7322.62151,3341.394759,11033.97568,8010.993237,0.486934136,0.351314067,454.5882296,1764.648095,1702.7,1477.218207,3002.216497,2255.038218
Norway,1998,2.832584902,2.646168039,14.43043096,72.35811944,0.032593225,6.178715318,0.161511863,62.64043016,718.8011419,-418.0212418,380.9003898,1465.45956,1993.045027,183.3907964,1818.987945,7336.820326,3360.993387,10929.76345,8097.721025,0.86419439,0.336558144,466.4291388,1775.839278,1718.99,1480.78418,2983.380875,2240.743465
Norway,1999,3.021166159,2.880414319,14.77886196,67.81814878,0.037324269,6.605673871,0.165187872,63.01045899,691.297142,-342.7717768,399.2208008,1406.110536,1924.22447,165.1625207,1784.274931,7211.97105,3313.558708,10592.61351,8018.894221,1.047503933,0.356413459,482.7870373,1750.230498,1698.72,1445.366569,2889.897511,2171.915709
Norway,2000,3.147234242,3.041873686,15.07634867,63.64532877,0.039074522,7.298046428,0.153628889,60.00476654,670.7037198,-254.6721531,443.738472,1350.853187,1865.452628,163.0749533,1757.420724,7140.570315,3296.580509,10309.55911,8013.486,0.675202099,0.345466413,484.3991144,1730.423102,1683.78,1417.566638,2815.189299,2112.33538
Norway,2001,3.272718413,3.199194304,15.22174407,59.7224765,0.04155981,8.190428143,0.141264345,56.94531145,638.4027039,-164.9622565,452.5531531,1281.76523,1785.365992,158.851836,1711.853828,7038.768952,3249.084759,9930.524322,7906.435432,0.805094106,0.330235201,481.1139577,1696.508776,1654.17,1373.484088,2706.15297,2029.510259
Norway,2002,3.833257795,3.371235961,15.71875861,56.3660802,0.045990842,9.151938618,0.131761515,54.60926356,612.7933155,-62.97433901,435.4920869,1230.451808,1722.598044,157.4151848,1681.802447,6995.176652,3232.489528,9628.134536,7869.156632,0.789020198,0.324875608,478.3073095,1671.814297,1633.41,1338.004046,2621.918287,1962.913166
Norway,2003,4.243936642,3.66375227,15.4096915,50.3836339,0.049428684,10.1877849,0.120084855,53.45965809,566.5696953,66.01454326,408.9603852,1142.479374,1601.308048,158.7211259,1590.773084,6733.820921,3126.779984,9012.516266,7606.447558,1.092929263,0.314024708,463.0078418,1585.63215,1553.16,1259.741449,2447.841674,1830.728685
Norway,2004,4.573223308,3.873330699,15.32075633,45.59718732,0.050762393,11.13933603,0.107270711,50.25593254,533.1952401,186.9995862,408.2775506,1079.998225,1504.746508,158.5779674,1519.598103,6546.909998,3069.065754,8540.425525,7473.846433,0.272569295,0.292892467,450.6175748,1523.67002,1496.14,1203.735799,2312.522693,1724.67255
Norway,2005,5.251026639,4.364147284,16.16307077,41.96971751,0.056608223,13.05594511,0.105336042,49.67898902,510.2082363,258.4836855,397.315097,1019.75508,1420.995287,157.8424409,1459.522536,6405.934077,3034.93331,8143.490409,7364.455678,0.659282793,0.301182633,434.89572,1485.080811,1461.52,1155.774552,2197.997068,1632.901654
Norway,2006,5.812793278,4.743789214,16.66952219,39.20800193,0.061800468,14.57769424,0.103174607,49.40196576,490.4539824,288.3454994,390.3971148,974.7092232,1365.582631,150.8542659,1426.426672,6339.651269,3034.68964,7905.472486,7292.909999,0.93844419,0.306132012,435.9763201,1472.015,1451.83,1125.42494,2121.139435,1573.750981
Norway,2007,6.522661906,5.231647607,17.59464437,37.11535638,0.064752191,16.65078525,0.101688083,47.80208885,478.5866009,301.7866452,386.7033807,943.1011621,1338.193297,146.8641626,1422.86729,6387.487571,3087.918629,7825.991058,7347.858607,0.896523164,0.307439437,448.6213924,1483.430852,1466.23,1116.187454,2087.77576,1543.346919
Norway,2008,7.1009684,5.576989778,18.09302233,34.43639036,0.06922492,18.23066163,0.098413946,46.63022623,464.9497572,362.3742542,396.3402508,908.2742079,1297.728808,146.6707053,1396.840365,6333.029167,3115.223136,7667.063332,7347.162954,0.716859382,0.308685562,454.8082057,1472.261235,1458.34,1101.68802,2032.81751,1495.950235
Norway,2009,7.57304436,5.819798113,18.64607017,32.21127507,0.07667834,20.85061219,0.105252628,47.95020636,452.3965342,407.9271854,405.8688132,888.6936619,1262.314752,151.8460316,1372.46202,6279.87006,3146.829013,7533.093467,7314.662188,0.44321135,0.332019193,464.5904304,1458.430957,1447.16,1082.220295,1980.54,1453.669087
Norway,2010,7.90658521,5.917885534,18.98321555,30.04191388,0.074646152,24.33885487,0.095309949,43.13201455,441.3746659,441.7508377,407.3934461,865.2655651,1231.122813,148.3716265,1350.732262,6238.77936,3180.040858,7431.629103,7278.766875,0.662395802,0.309449476,474.9353431,1444.882205,1436.31,1064.827144,1934.836138,1415.854877
Norway,2011,8.333150326,6.063534182,19.83515812,28.56320278,0.069339984,32.0727891,0.086366777,39.46419675,443.1572382,462.6838043,412.3702584,868.4986346,1240.747824,154.3882907,1370.114074,6360.894381,3297.504172,7555.899637,7374.366793,0.508815031,0.28406982,500.7671522,1536.920533,1532,1080.114203,1955.193671,1423.240268
Norway,2012,8.013724664,5.687739963,19.20107481,25.82757212,0.069142752,36.56113711,0.086116234,38.89823273,415.564586,475.56369,398.7542804,810.2696388,1157.819505,143.5918743,1286.908898,6030.481384,3183.889027,7129.525979,6947.609827,0.225386311,0.282896602,487.3351655,1340.432413,1335.39,1024.896233,1828.304975,1328.27497
Norway,2013,8.000667938,5.558970038,19.29982666,24.63450442,0.068690767,41.32242111,0.083314746,37.58680176,414.4483862,525.6846466,409.0798446,804.9050557,1148.749632,139.0248695,1279.550462,6032.884323,3251.374716,7129.238628,6893.335487,0.417668744,0.276286176,501.6358107,1305.560983,1301.49,1030.880603,1819.980023,1316.490585
Norway,2014,7.69202326,5.243667689,18.72840171,22.65602292,0.067193051,43.62910251,0.079446935,36.66050731,394.441811,532.9393665,402.400299,773.0746767,1094.139533,139.0948102,1226.459622,5828.53535,3193.33471,6859.241808,6528.193195,0.41334148,0.265993307,498.625987,1263.523872,1261.23,995.021349,1738.059319,1252.371525
Norway,2015,7.505642653,5.054584337,18.62192633,20.88009032,0.066903506,45.22925413,0.07846651,35.6408338,381.4195997,532.4526574,396.8590162,747.5627565,1057.797969,130.3512497,1190.563248,5683.081284,3160.69275,6677.646344,6208.881725,0.228375154,0.262406672,496.0705435,1168.849605,1166.94,971.1394383,1686.483078,1210.24766
Norway,2016,7.355716559,4.918202642,18.66410573,19.99251334,0.062080015,41.38912377,0.071294275,33.41038036,381.2496805,524.7357134,405.8827615,754.1214852,1072.26256,132.4291242,1209.725446,5747.170779,3238.44538,6772.220154,6019.759172,0.31080415,0.239528899,495.3415512,1128.426024,1126.5,986.9369491,1716.362879,1225.505004
Norway,2017,7.330399073,4.87614787,18.8690378,19.609694,0.062134466,40.38796606,0.070918504,33.63818086,387.9268683,520.0028284,415.0875699,770.3656546,1097.78309,134.1329403,1238.051992,5852.469547,3343.835192,6934.757416,5898.261646,0.322004894,0.238137768,499.4698657,1152.865647,1151.81,1014.081169,1762.594171,1252.415609
Poland,1990,75.22201608,34.56395879,73.23757767,9650.863332,4.902360166,377.9334151,53.2214204,3599.383056,12525.16149,12592.2797,1351.528448,29994.52761,16598.39468,2823.520111,16588.72204,62136.80105,49251.27718,122642.8293,98975.9139,36.68878956,82.24977754,2155.673671,34498.70477,25192.76,21995.1886,40440.31349,31640.35896
Poland,1991,68.2951185,30.19899986,71.43980804,9579.297667,4.27627951,334.0841189,45.84608143,3312.549987,12890.08189,14013.12744,1451.865244,31406.66308,17246.08233,2941.104473,17299.25103,64247.78105,52074.58181,127044.8173,102434.1289,36.96371884,70.74431894,2265.646394,35611.15459,26374.98,22691.6822,42238.82099,32958.72159
Poland,1992,60.9081382,25.54333387,66.49613449,8856.47075,3.72731948,291.3026387,38.65675498,2986.801722,12436.71506,14470.40179,1484.450692,30646.03855,16722.44424,2888.00108,16978.17323,62656.43277,51565.08366,123711.1903,99147.91721,33.56724794,59.55898858,2262.647026,34340.14596,25805.6,22055.15183,41089.65683,31972.03118
Poland,1993,51.61801806,20.3929093,61.82082962,8046.7551,3.012500085,242.6596856,30.99284449,2731.335078,11873.38777,14446.65464,1493.700074,29459.69264,15978.68026,2821.884181,16509.114,60611.11393,50337.52901,119204.3802,94784.40748,31.34392568,47.47720421,2239.712841,32702.95623,24960.13,21083.48736,39350.85223,30554.80481
Poland,1994,46.85885553,17.32176603,59.76442559,7528.325222,2.825292294,247.6591496,30.97268482,2826.383608,11693.3036,15307.73461,1570.49356,29196.16142,15619.79211,2851.47511,16347.06755,59937.90853,50591.15132,117640.921,93420.1432,31.24039196,46.44177832,2281.222185,32021.14488,24786.25,20707.53607,38710.85217,29940.64941
Poland,1995,39.09260716,13.56846404,58.24691723,7140.407769,2.237531712,204.7784409,24.05561465,2337.891956,11698.43414,16631.9273,1668.078143,29289.37179,15400.96986,2878.470254,16292.15699,59961.79501,51520.46946,117442.7055,93963.86448,28.1728745,35.87584777,2316.618101,31830.90931,24981.86,20642.17642,38584.34599,29705.42228
Poland,1996,34.68650792,11.64914588,57.33972772,6576.578685,1.911595505,189.7131403,21.15500788,2063.119144,11399.81573,17023.12571,1713.365072,28456.2397,14732.63408,2884.269642,15862.22862,58927.31516,51146.48732,114225.558,91184.79836,24.39005112,31.09190695,2301.333136,30841.56772,24548.72,20090.69571,37263.00879,28528.13494
Poland,1997,30.30938821,9.779517469,55.73039922,6130.813326,1.55917053,164.315681,16.66791941,1658.164016,11322.58277,18497.47793,1838.768369,28263.68506,14277.32088,2945.097605,15575.58947,59111.16985,51826.20977,112666.6355,90668.14893,16.62973005,24.38952798,2327.891015,30398.65047,24551.03,19876.10881,36635.54407,27755.74208
Poland,1998,26.76061422,8.293560039,54.6154441,5644.587342,1.316744242,154.9155179,14.23801618,1432.82894,11048.92612,19854.9514,1962.483021,27528.1711,13545.44882,2941.427794,14978.39807,58394.98064,51516.92224,109141.6483,88615.60673,12.2602926,20.51849496,2324.223233,29391.12479,24024.74,19325.30695,35237.81492,26378.14855
Poland,1999,24.29688578,7.255053485,55.59410061,5297.15401,1.130608942,153.5487429,12.47828633,1290.822116,11126.67774,21632.08308,2131.977473,27827.8774,13284.33364,2996.547936,14915.81681,59649.77715,52620.71256,109243.8403,89133.90925,8.427705639,17.74653401,2411.639969,29320.56665,24306.11,19368.78993,35007.18965,25886.59628
Poland,2000,22.01531139,6.304138426,53.33211858,4759.618401,0.95658548,139.2706533,10.62455751,1145.147536,10628.67547,21660.62307,2127.331363,26304.58669,12403.8176,2955.348173,14250.19454,57933.31814,50849.12756,104049.1446,85015.46465,9.114868688,14.89410674,2331.65684,27781.89036,23295.96,18536.62898,32844.88548,24246.70937
Poland,2001,21.10300223,5.760693677,50.00048244,4316.430945,0.878964483,130.5664678,9.333573237,1050.030463,10350.8457,22573.9388,2149.098847,25518.56419,11931.36382,2845.888871,13917.82263,57465.64528,50058.47351,101450.5186,83473.63012,6.497345378,13.09514231,2256.509439,27112.87477,23069.73,18122.96859,31620.16459,23391.14056
Poland,2002,20.1788336,5.216144651,48.79780378,3980.216586,0.779128384,126.3885633,8.465630524,992.9323061,10117.16218,23627.20768,2185.55125,24807.83649,11599.0007,2797.464282,13689.76477,57374.22849,49355.21084,99281.96195,82308.83346,6.431376871,11.75762112,2196.514771,26610.44081,22905.04,17780.44687,30515.84366,22705.06892
Poland,2003,19.28456202,4.734402536,48.82062389,3779.000824,0.68821514,119.7173525,7.83402843,947.5880899,10019.89748,24823.81594,2228.568029,24424.90894,11499.34551,2764.498048,13662.45404,57955.78378,49301.21798,98532.17628,82144.04017,5.582270042,10.7717088,2144.794449,26520.30663,23022.44,17676.83466,29877.89479,22417.00996
Poland,2004,19.05249815,4.472632681,49.5555141,3660.829392,0.639152037,121.5337854,7.638051517,942.2604235,9977.43407,26578.82616,2323.528332,24398.29558,11473.80608,2759.97152,13625.32573,58594.67583,49707.1831,98362.92193,82826.81324,5.888069448,10.38407312,2117.670652,26608.03813,23233.46,17708.79604,29496.19806,22280.62641
Poland,2005,20.39920438,4.619995217,51.30232447,3579.461276,0.634437005,120.5298257,7.44518892,932.7541672,9898.685406,27591.99742,2394.570619,24111.43962,11440.91657,2747.173997,13603.23825,58978.30805,49979.34932,97895.35131,82554.37183,5.171105624,10.14812167,2090.078276,26586.39414,23297.63,17805.06052,29003.92211,22099.78557
Poland,2006,21.45731551,4.835756039,52.64422016,3416.77396,0.617430448,121.9512334,7.234487882,932.9218175,9792.823995,28322.49786,2451.763088,23965.80675,11447.84334,2727.853834,13627.44987,59437.89184,50657.35961,97858.88668,82554.69039,4.799959833,9.835395314,2102.039484,26860.74662,23742.88,18029.4707,28707.58323,22073.89577
Poland,2007,24.52264132,5.518792719,54.58973293,3306.431347,0.653680361,125.6275388,7.412752424,975.6855203,9635.783627,28834.43983,2536.432285,23883.32138,11440.49063,2749.000772,13803.24486,60307.99874,51714.32083,98475.47336,82554.07934,4.700149974,10.13292174,2080.50009,27336.52759,24340.93,18423.01875,28612.82573,22220.0085
Poland,2008,28.01192974,6.264205766,56.2844268,3193.498371,0.653602423,126.0996076,7.192654064,1016.087079,9305.41925,28654.51515,2589.376619,23473.51601,11305.9156,2705.511864,13860.89231,60504.97557,52164.37108,98031.25236,81203.11987,5.245903492,9.816242198,2082.589449,27447.24529,24570.66,18628.29611,28156.85606,22115.53389
Poland,2009,32.86526284,7.214683213,58.07196944,3058.782488,0.60815579,123.8689038,6.510079689,985.789963,9006.084768,28079.51112,2579.015272,23183.6427,11185.61123,2640.253294,13982.26534,60830.42902,52681.66094,97779.82205,79898.55074,4.0904603,8.878761944,2071.592259,27548.75363,24812.3,18843.29072,27727.19159,22027.07476
Poland,2010,37.98926514,8.165793193,58.47989329,2858.342782,0.54556024,113.6680568,5.537706372,881.5053114,8563.275192,27551.73367,2551.122321,22210.35172,10702.73704,2528.352641,13608.22512,59346.04756,51694.68752,94580.62336,77556.1935,3.241949899,7.596102804,2035.223283,26873.92258,24331.8,18573.72443,26517.81674,21300.66752
Poland,2011,46.35744873,9.516171639,61.15636683,2753.960373,0.46494848,111.5820445,4.955003042,797.6085516,8411.342711,27545.25494,2547.355739,21801.52522,10482.20755,2484.897477,13596.37415,59394.78526,51866.08585,92609.58581,77002.00343,3.057215801,6.742345521,2066.922302,26530.39682,24088.44,18625.74727,26060.19543,21108.2527
